transaction_id,transaction_date,transaction_hour,day_of_week,is_weekend,transaction_month,amount,use_chip,merchant_state,mcc,age_at_transaction,retirement_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,account_open_month,account_open_year,years_since_pin_change,card_on_dark_web,mcc_description,amount_to_credit_limit,amount_to_yearly_income,card_account_age_years,months_to_card_expiration,is_fraud,split
20777787,2018-02-06 16:08:00,16,2,False,2,80.00,Chip Transaction,WI,4829,41,65,36825.00,75080.00,35268.00,747,3,Mastercard,Credit,YES,1,17500.00,8,2010,7,No,Money Transfer,0.004571,0.001066,7.500000,49,False,train
20777788,2018-02-06 16:08:00,16,2,False,2,120.00,Chip Transaction,VA,4829,66,53,30622.00,65298.00,18684.00,524,2,Mastercard,Debit,YES,2,20933.00,6,2000,4,No,Money Transfer,0.005733,0.001838,17.666666,70,False,train
20777790,2018-02-06 16:08:00,16,2,False,2,43.80,Chip Transaction,OH,5719,54,69,22170.00,45202.00,71022.00,683,4,Mastercard,Debit,YES,2,15849.00,8,2001,9,No,Miscellaneous Home Furnishing Stores,0.002764,0.000969,16.500000,38,False,train
20777791,2018-02-06 16:09:00,16,2,False,2,12.62,Chip Transaction,FL,5300,44,68,19508.00,39770.00,72827.00,711,4,Mastercard,Debit (Prepaid),YES,1,92.00,7,2006,10,No,Wholesale Clubs,0.137174,0.000317,11.583333,4,False,train
20777792,2018-02-06 16:09:00,16,2,False,2,8.44,Swipe Transaction,TX,5411,52,65,21381.00,43598.00,15891.00,757,4,Mastercard,Debit,NO,1,17599.00,5,2016,2,No,"Grocery Stores, Supermarkets",0.000480,0.000194,1.750000,78,False,train
20777795,2018-02-06 16:09:00,16,2,False,2,24.57,Chip Transaction,CA,5300,65,65,22549.00,47213.00,1082.00,789,5,Visa,Credit,YES,1,9800.00,1,2006,3,No,Wholesale Clubs,0.002507,0.000520,12.083333,63,False,train
20777796,2018-02-06 16:09:00,16,2,False,2,0.29,Chip Transaction,IN,5499,41,69,28048.00,57185.00,0.00,773,3,Mastercard,Debit (Prepaid),YES,1,91.00,4,2011,7,No,Miscellaneous Food Stores,0.003187,0.000005,6.833333,36,False,train
20777797,2018-02-06 16:10:00,16,2,False,2,7.67,Chip Transaction,OH,5311,51,65,16544.00,33729.00,0.00,763,4,Mastercard,Debit,YES,1,11818.00,12,2013,5,No,Department Stores,0.000649,0.000227,4.166666,48,False,train
20777798,2018-02-06 16:10:00,16,2,False,2,23.70,Chip Transaction,TX,5813,32,69,15758.00,32126.00,54351.00,745,2,Mastercard,Debit,YES,1,12759.00,9,2011,7,No,Drinking Places (Alcoholic Beverages),0.001858,0.000738,6.416666,11,False,train
20777799,2018-02-06 16:10:00,16,2,False,2,33.10,Online Transaction,,4784,58,65,34744.00,70840.00,52578.00,736,4,Mastercard,Debit,NO,2,30713.00,8,2011,2,No,Tolls and Bridge Fees,0.001078,0.000467,6.500000,24,False,train
20777801,2018-02-06 16:10:00,16,2,False,2,52.03,Chip Transaction,NV,5942,46,66,38345.00,78180.00,102759.00,740,3,Mastercard,Debit (Prepaid),YES,1,63.00,7,2011,7,No,Book Stores,0.825873,0.000666,6.583333,54,False,train
20777803,2018-02-06 16:11:00,16,2,False,2,102.02,Online Transaction,,4899,30,67,13632.00,27795.00,72318.00,701,4,Mastercard,Debit,YES,1,8633.00,8,2011,7,No,"Cable, Satellite, and Other Pay Television Services",0.011817,0.003670,6.500000,17,False,train
20777805,2018-02-06 16:11:00,16,2,False,2,30.99,Chip Transaction,TX,4121,50,64,36253.00,73920.00,166395.00,683,1,Mastercard,Debit,YES,2,43033.00,4,2007,5,No,Taxicabs and Limousines,0.000720,0.000419,10.833333,82,False,train
20777806,2018-02-06 16:11:00,16,2,False,2,120.00,Chip Transaction,MI,4829,42,61,21639.00,44124.00,107162.00,850,1,Mastercard,Debit,YES,2,1298.00,3,2009,6,No,Money Transfer,0.092450,0.002720,8.916666,47,False,train
20777808,2018-02-06 16:12:00,16,2,False,2,100.00,Chip Transaction,CA,5541,55,66,13075.00,26664.00,12241.00,709,4,Visa,Credit,YES,2,5400.00,5,2007,5,No,Service Stations,0.018519,0.003750,10.750000,61,False,train
20777813,2018-02-06 16:14:00,16,2,False,2,113.09,Chip Transaction,HI,5300,40,67,18080.00,36860.00,65049.00,714,3,Visa,Debit,YES,1,10000.00,3,2009,6,No,Wholesale Clubs,0.011309,0.003068,8.916666,64,False,train
20777814,2018-02-06 16:14:00,16,2,False,2,41.24,Chip Transaction,NH,5311,56,57,20979.00,17078.00,25245.00,719,4,Visa,Debit,YES,1,20475.00,1,2010,3,No,Department Stores,0.002014,0.002415,8.083333,61,False,train
20777816,2018-02-06 16:15:00,16,2,False,2,150.05,Chip Transaction,NY,5300,59,73,29337.00,59815.00,73325.00,573,2,Mastercard,Debit,YES,1,14532.00,12,2009,,No,Wholesale Clubs,0.010325,0.002509,8.166666,40,False,train
20777817,2018-02-06 16:15:00,16,2,False,2,19.32,Chip Transaction,WI,5411,82,70,19196.00,26676.00,1370.00,733,5,Mastercard,Debit,YES,1,12170.00,7,2017,1,No,"Grocery Stores, Supermarkets",0.001588,0.000724,0.583333,30,False,train
20777818,2018-02-06 16:16:00,16,2,False,2,30.48,Chip Transaction,MI,5499,59,65,22974.00,46843.00,66529.00,736,2,Visa,Debit,YES,2,22601.00,2,2003,8,No,Miscellaneous Food Stores,0.001349,0.000651,15.000000,61,False,train
20777819,2018-02-06 16:16:00,16,2,False,2,23.03,Online Transaction,,4121,45,65,25537.00,52065.00,98613.00,828,5,Amex,Credit,YES,2,13200.00,5,2002,4,No,Taxicabs and Limousines,0.001745,0.000442,15.750000,30,False,train
20777820,2018-02-06 16:17:00,16,2,False,2,14.43,Online Transaction,,4121,41,74,22247.00,45360.00,14587.00,704,3,Visa,Credit,NO,1,12800.00,9,2007,7,No,Taxicabs and Limousines,0.001127,0.000318,10.416666,46,False,train
20777824,2018-02-06 16:18:00,16,2,False,2,100.00,Chip Transaction,FL,4829,34,64,33078.00,67444.00,93513.00,850,1,Amex,Credit,YES,2,18000.00,6,2002,7,No,Money Transfer,0.005556,0.001483,15.666666,54,False,train
20777825,2018-02-06 16:18:00,16,2,False,2,7.16,Chip Transaction,FL,5300,47,61,20499.00,41800.00,67836.00,699,6,Mastercard,Debit,YES,2,1053.00,3,2009,7,No,Wholesale Clubs,0.006800,0.000171,8.916666,73,False,train
20777826,2018-02-06 16:18:00,16,2,False,2,15.08,Chip Transaction,NC,9402,56,66,27254.00,55569.00,76181.00,698,6,Mastercard,Debit,YES,1,2778.00,2,1998,13,No,Postal Services - Government Only,0.005428,0.000271,20.000000,28,False,train
20777829,2018-02-06 16:18:00,16,2,False,2,21.98,Chip Transaction,MN,5310,77,64,34186.00,57824.00,31354.00,668,5,Mastercard,Debit,YES,2,3485.00,7,2008,7,No,Discount Stores,0.006307,0.000380,9.583333,80,False,train
20777832,2018-02-06 16:19:00,16,2,False,2,38.05,Chip Transaction,SC,5300,72,67,13409.00,23137.00,4871.00,642,5,Discover,Credit,YES,3,4900.00,4,2016,2,No,Wholesale Clubs,0.007765,0.001645,1.833333,23,False,train
20777834,2018-02-06 16:19:00,16,2,False,2,60.00,Swipe Transaction,TX,5541,44,59,95039.00,193773.00,241571.00,660,1,Mastercard,Debit,YES,2,53466.00,7,2007,5,No,Service Stations,0.001122,0.000310,10.583333,57,False,train
20777838,2018-02-06 16:20:00,16,2,False,2,127.01,Swipe Transaction,NY,4900,47,69,28694.00,58503.00,37838.00,680,4,Visa,Debit,YES,2,20428.00,3,2006,9,No,"Utilities - Electric, Gas, Water, Sanitary",0.006217,0.002171,11.916666,37,False,train
20777841,2018-02-06 16:21:00,16,2,False,2,74.94,Swipe Transaction,MA,5541,48,64,19591.00,39947.00,57346.00,765,2,Mastercard,Debit,YES,2,9789.00,1,2008,9,No,Service Stations,0.007656,0.001876,10.083333,64,False,train
20777843,2018-02-06 16:21:00,16,2,False,2,5.70,Chip Transaction,NY,5813,41,67,22456.00,45789.00,94014.00,695,4,Visa,Debit,YES,1,23631.00,1,2006,4,No,Drinking Places (Alcoholic Beverages),0.000241,0.000124,12.083333,40,False,train
20777844,2018-02-06 16:21:00,16,2,False,2,41.28,Chip Transaction,FL,5311,38,65,18898.00,38527.00,36933.00,684,2,Mastercard,Debit,YES,1,12564.00,1,2018,0,No,Department Stores,0.003286,0.001071,0.083333,73,False,train
20777849,2018-02-06 16:22:00,16,2,False,2,36.88,Chip Transaction,CT,5311,30,64,28814.00,58749.00,113308.00,768,6,Visa,Debit,YES,1,39764.00,11,2013,5,No,Department Stores,0.000927,0.000628,4.250000,30,False,train
20777852,2018-02-06 16:23:00,16,2,False,2,36.31,Online Transaction,,4121,52,70,30819.00,62837.00,86171.00,850,3,Visa,Credit,YES,2,18600.00,2,2008,7,No,Taxicabs and Limousines,0.001952,0.000578,10.000000,81,False,train
20777853,2018-02-06 16:23:00,16,2,False,2,1.02,Chip Transaction,DE,5499,34,75,17624.00,35933.00,23451.00,812,2,Mastercard,Debit,YES,1,1866.00,12,2007,4,No,Miscellaneous Food Stores,0.000547,0.000028,10.166666,31,False,train
20777854,2018-02-06 16:23:00,16,2,False,2,127.27,Chip Transaction,TN,5411,56,66,25166.00,51316.00,0.00,759,6,Mastercard,Debit,YES,2,16325.00,12,2015,3,No,"Grocery Stores, Supermarkets",0.007796,0.002480,2.166666,74,False,train
20777855,2018-02-06 16:24:00,16,2,False,2,73.00,Chip Transaction,CA,5499,67,66,38948.00,99825.00,4344.00,685,4,Mastercard,Debit,YES,2,19959.00,7,2003,5,No,Miscellaneous Food Stores,0.003657,0.000731,14.583333,62,False,train
20777857,2018-02-06 16:24:00,16,2,False,2,33.67,Online Transaction,,4784,45,68,16976.00,34606.00,23909.00,680,5,Mastercard,Debit,YES,2,15110.00,9,2004,9,No,Tolls and Bridge Fees,0.002228,0.000973,13.416666,78,False,train
20777859,2018-02-06 16:25:00,16,2,False,2,277.00,Chip Transaction,PA,7995,68,65,24725.00,49531.00,6707.00,737,6,Visa,Credit,YES,2,11800.00,2,2005,0,No,"Betting (including Lottery Tickets, Casinos)",0.023475,0.005592,13.000000,41,False,train
20777861,2018-02-06 16:25:00,16,2,False,2,56.28,Chip Transaction,MI,5300,64,59,24561.00,48690.00,36262.00,701,6,Visa,Debit,YES,2,13637.00,6,2010,6,No,Wholesale Clubs,0.004127,0.001156,7.666666,24,False,train
20777862,2018-02-06 16:25:00,16,2,False,2,25.79,Online Transaction,,4784,54,65,13668.00,27861.00,108313.00,782,5,Mastercard,Debit,YES,1,16899.00,4,2014,4,No,Tolls and Bridge Fees,0.001526,0.000926,3.833333,82,False,train
20777863,2018-02-06 16:25:00,16,2,False,2,0.50,Chip Transaction,VA,5211,45,67,30622.00,62432.00,95799.00,741,5,Mastercard,Debit,YES,2,32895.00,9,2004,13,No,Lumber and Building Materials,0.000015,0.000008,13.416666,60,False,train
20777866,2018-02-06 16:27:00,16,2,False,2,51.51,Chip Transaction,FL,5651,23,63,19617.00,40000.00,127951.00,767,3,Mastercard,Credit,YES,2,12400.00,1,2013,5,No,Family Clothing Stores,0.004154,0.001288,5.083333,77,False,train
20777867,2018-02-06 16:27:00,16,2,False,2,39.15,Chip Transaction,MO,5300,33,62,13963.00,28472.00,42750.00,508,1,Mastercard,Debit (Prepaid),YES,1,47.00,10,2008,2,No,Wholesale Clubs,0.832979,0.001375,9.333333,58,False,train
20777873,2018-02-06 16:28:00,16,2,False,2,-93.00,Swipe Transaction,NY,5541,69,69,18323.00,40516.00,6908.00,698,5,Mastercard,Credit,NO,2,10300.00,1,1998,12,No,Service Stations,-0.009029,-0.002295,20.083333,43,False,train
20777874,2018-02-06 16:28:00,16,2,False,2,43.99,Chip Transaction,NJ,5912,37,62,29088.00,59313.00,102360.00,802,2,Visa,Credit,YES,2,8400.00,3,2013,5,No,Drug Stores and Pharmacies,0.005237,0.000742,4.916666,24,False,train
20777877,2018-02-06 16:30:00,16,2,False,2,24.18,Online Transaction,,4784,50,67,30179.00,61532.00,26832.00,683,4,Mastercard,Debit,YES,1,23021.00,10,2007,7,No,Tolls and Bridge Fees,0.001050,0.000393,10.333333,43,False,train
20777878,2018-02-06 16:30:00,16,2,False,2,1.01,Chip Transaction,NY,5499,78,69,14515.00,9766.00,66.00,732,4,Mastercard,Debit,YES,1,13930.00,11,2007,8,No,Miscellaneous Food Stores,0.000073,0.000103,10.250000,28,False,train
20777881,2018-02-06 16:31:00,16,2,False,2,49.93,Chip Transaction,NC,5541,41,65,17625.00,35938.00,47204.00,670,3,Mastercard,Debit,YES,2,10224.00,6,2010,2,No,Service Stations,0.004884,0.001389,7.666666,77,False,train
20777883,2018-02-06 16:32:00,16,2,False,2,24.28,Chip Transaction,TN,7832,35,72,20657.00,42120.00,72801.00,739,4,Mastercard,Debit,YES,1,13441.00,1,2008,7,No,Motion Picture Theaters,0.001806,0.000576,10.083333,55,False,train
20777885,2018-02-06 16:32:00,16,2,False,2,7.45,Chip Transaction,VA,5912,52,66,11140.00,22714.00,27227.00,702,3,Mastercard,Debit,YES,1,10966.00,8,2014,4,No,Drug Stores and Pharmacies,0.000679,0.000328,3.500000,79,False,train
20777886,2018-02-06 16:32:00,16,2,False,2,48.89,Chip Transaction,NY,5300,45,65,25537.00,52063.00,87549.00,753,2,Mastercard,Debit,YES,1,17749.00,4,2002,7,No,Wholesale Clubs,0.002755,0.000939,15.833333,66,False,train
20777887,2018-02-06 16:32:00,16,2,False,2,1.50,Chip Transaction,MI,5812,48,79,19736.00,40246.00,74352.00,641,5,Visa,Debit,YES,2,19635.00,5,2007,0,No,Eating Places and Restaurants,0.000076,0.000037,10.750000,65,False,train
20777890,2018-02-06 16:33:00,16,2,False,2,1.04,Chip Transaction,TN,5499,32,73,33974.00,69270.00,97114.00,540,1,Visa,Debit,YES,2,21652.00,12,2005,6,No,Miscellaneous Food Stores,0.000048,0.000015,12.166666,51,False,train
20777892,2018-02-06 16:33:00,16,2,False,2,1.42,Chip Transaction,MI,5499,76,65,34259.00,62103.00,33545.00,509,4,Mastercard,Debit,YES,2,22567.00,8,2008,9,No,Miscellaneous Food Stores,0.000063,0.000023,9.500000,54,False,train
20777893,2018-02-06 16:33:00,16,2,False,2,96.00,Chip Transaction,TX,5499,44,59,95039.00,193773.00,241571.00,660,1,Mastercard,Debit,YES,2,53466.00,7,2007,5,No,Miscellaneous Food Stores,0.001796,0.000495,10.583333,57,False,train
20777894,2018-02-06 16:34:00,16,2,False,2,121.97,Chip Transaction,NC,5411,32,65,17817.00,36324.00,56689.00,705,4,Visa,Credit,YES,1,12900.00,11,2008,8,No,"Grocery Stores, Supermarkets",0.009455,0.003358,9.250000,28,False,train
20777897,2018-02-06 16:35:00,16,2,False,2,35.33,Chip Transaction,MO,5970,36,65,21744.00,44334.00,55173.00,684,5,Discover,Credit,YES,1,9700.00,11,2002,13,No,"Artist Supply Stores, Craft Shops",0.003642,0.000797,15.250000,77,False,train
20777899,2018-02-06 16:36:00,16,2,False,2,39.49,Chip Transaction,CA,5261,76,68,14709.00,18100.00,0.00,682,6,Mastercard,Debit,YES,2,16652.00,10,2008,8,No,Lawn and Garden Supply Stores,0.002371,0.002182,9.333333,48,False,train
20777900,2018-02-06 16:36:00,16,2,False,2,-53.00,Chip Transaction,FL,5541,33,68,19693.00,40156.00,70128.00,738,3,Visa,Debit,YES,2,15878.00,8,2006,10,No,Service Stations,-0.003338,-0.001320,11.500000,14,False,train
20777901,2018-02-06 16:36:00,16,2,False,2,8.61,Online Transaction,,5311,55,66,13075.00,26664.00,12241.00,709,4,Visa,Credit,YES,2,5400.00,5,2007,5,No,Department Stores,0.001594,0.000323,10.750000,61,False,train
20777902,2018-02-06 16:36:00,16,2,False,2,4.52,Chip Transaction,WI,7230,41,65,36825.00,75080.00,35268.00,747,3,Mastercard,Debit,YES,1,35169.00,12,2010,6,No,Beauty and Barber Shops,0.000129,0.000060,7.166666,81,False,train
20777904,2018-02-06 16:37:00,16,2,False,2,77.12,Swipe Transaction,CA,5300,57,54,18476.00,28245.00,13411.00,669,1,Mastercard,Debit,YES,2,6090.00,11,2009,7,No,Wholesale Clubs,0.012663,0.002730,8.250000,50,False,train
20777906,2018-02-06 16:37:00,16,2,False,2,12.09,Online Transaction,,4121,50,69,22296.00,45462.00,68494.00,657,5,Visa,Debit,YES,1,36515.00,3,2013,5,No,Taxicabs and Limousines,0.000331,0.000266,4.916666,51,False,train
20777908,2018-02-06 16:37:00,16,2,False,2,163.85,Chip Transaction,IL,5311,45,70,17510.00,35699.00,63264.00,687,5,Mastercard,Debit,YES,2,15967.00,2,2007,9,No,Department Stores,0.010262,0.004590,11.000000,34,False,train
20777909,2018-02-06 16:37:00,16,2,False,2,18.24,Online Transaction,,4121,68,64,24485.00,40189.00,24169.00,621,1,Mastercard,Debit,YES,2,2450.00,4,2006,4,No,Taxicabs and Limousines,0.007445,0.000454,11.833333,55,False,train
20777911,2018-02-06 16:38:00,16,2,False,2,18.70,Chip Transaction,TX,5813,45,63,17810.00,36319.00,44737.00,730,4,Visa,Debit,YES,1,22516.00,5,2016,2,No,Drinking Places (Alcoholic Beverages),0.000831,0.000515,1.750000,13,False,train
20777912,2018-02-06 16:38:00,16,2,False,2,20.20,Chip Transaction,NJ,7538,83,67,13006.00,9795.00,396.00,771,7,Visa,Debit,YES,1,12778.00,5,2005,8,No,Automotive Service Shops,0.001581,0.002062,12.750000,39,False,train
20777916,2018-02-06 16:39:00,16,2,False,2,51.81,Chip Transaction,PA,5300,44,66,17870.00,36440.00,30574.00,745,2,Discover,Credit,YES,2,7900.00,3,2001,14,No,Wholesale Clubs,0.006558,0.001422,16.916666,25,False,train
20777919,2018-02-06 16:39:00,16,2,False,2,22.35,Online Transaction,,4784,35,68,27589.00,56248.00,149587.00,728,4,Mastercard,Debit (Prepaid),YES,2,79.00,1,2010,7,No,Tolls and Bridge Fees,0.282911,0.000397,8.083333,35,False,train
20777921,2018-02-06 16:39:00,16,2,False,2,4.62,Swipe Transaction,NY,5411,27,53,17681.00,36050.00,45559.00,708,3,Mastercard,Debit,NO,2,14959.00,12,2010,5,No,"Grocery Stores, Supermarkets",0.000309,0.000128,7.166666,69,False,train
20777922,2018-02-06 16:40:00,16,2,False,2,84.01,Chip Transaction,CT,7538,52,67,30281.00,61740.00,126015.00,583,2,Visa,Credit,YES,2,16900.00,3,2002,11,No,Automotive Service Shops,0.004971,0.001361,15.916666,59,False,train
20777923,2018-02-06 16:40:00,16,2,False,2,16.15,Swipe Transaction,NY,4214,54,68,25916.00,52841.00,36288.00,733,5,Mastercard,Debit,NO,2,11460.00,4,2005,6,No,Motor Freight Carriers and Trucking,0.001409,0.000306,12.833333,62,False,train
20777930,2018-02-06 16:42:00,16,2,False,2,30.17,Chip Transaction,NC,7832,35,63,22983.00,46864.00,58954.00,751,4,Visa,Debit,YES,1,30952.00,5,2012,6,No,Motion Picture Theaters,0.000975,0.000644,5.750000,57,False,train
20777931,2018-02-06 16:42:00,16,2,False,2,60.85,Chip Transaction,NC,5300,38,63,20041.00,40867.00,50449.00,694,2,Visa,Debit,YES,2,19442.00,8,2010,8,No,Wholesale Clubs,0.003130,0.001489,7.500000,45,False,train
20777934,2018-02-06 16:43:00,16,2,False,2,13.56,Chip Transaction,PA,5300,42,66,18007.00,36715.00,74022.00,547,4,Visa,Debit,YES,2,10124.00,6,2003,0,No,Wholesale Clubs,0.001339,0.000369,14.666666,38,False,train
20777936,2018-02-06 16:44:00,16,2,False,2,138.03,Chip Transaction,NV,5311,35,59,23889.00,48710.00,59824.00,792,3,Visa,Debit,YES,2,11868.00,2,2007,3,No,Department Stores,0.011630,0.002834,11.000000,79,False,train
20777938,2018-02-06 16:44:00,16,2,False,2,24.09,Swipe Transaction,AL,5300,57,67,21102.00,43021.00,86014.00,725,4,Mastercard,Debit,YES,2,15552.00,6,2010,4,No,Wholesale Clubs,0.001549,0.000560,7.666666,67,False,train
20777939,2018-02-06 16:44:00,16,2,False,2,30.74,Chip Transaction,CA,5541,65,66,25115.00,31287.00,25844.00,728,4,Mastercard,Debit,YES,1,29716.00,12,2009,7,No,Service Stations,0.001034,0.000983,8.166666,46,False,train
20777942,2018-02-06 16:45:00,16,2,False,2,16.10,Chip Transaction,RI,5311,47,61,24260.00,49464.00,123198.00,705,6,Mastercard,Debit,YES,1,18573.00,5,2014,4,No,Department Stores,0.000867,0.000325,3.750000,67,False,train
20777944,2018-02-06 16:45:00,16,2,False,2,30.71,Chip Transaction,NJ,5942,37,62,29088.00,59313.00,102360.00,802,2,Visa,Credit,YES,2,8400.00,3,2013,5,No,Book Stores,0.003656,0.000518,4.916666,24,False,train
20777945,2018-02-06 16:45:00,16,2,False,2,40.00,Chip Transaction,CA,4829,41,71,18330.00,37371.00,3378.00,739,4,Visa,Debit,YES,1,16385.00,4,2003,7,No,Money Transfer,0.002441,0.001070,14.833333,24,False,train
20777949,2018-02-06 16:47:00,16,2,False,2,11.13,Swipe Transaction,CA,5411,77,65,19851.00,15470.00,15349.00,789,7,Visa,Debit,NO,1,14484.00,6,2012,6,No,"Grocery Stores, Supermarkets",0.000768,0.000719,5.666666,57,False,train
20777950,2018-02-06 16:47:00,16,2,False,2,20.15,Chip Transaction,IN,5814,85,72,19914.00,30349.00,2985.00,686,4,Visa,Debit,YES,1,22474.00,8,2012,6,No,Fast Food Restaurants,0.000897,0.000664,5.500000,58,False,train
20777952,2018-02-06 16:48:00,16,2,False,2,197.17,Chip Transaction,CA,5912,67,66,38948.00,99825.00,4344.00,685,4,Visa,Credit,YES,2,24300.00,1,2017,1,No,Drug Stores and Pharmacies,0.008114,0.001975,1.083333,32,False,train
20777953,2018-02-06 16:48:00,16,2,False,2,64.04,Chip Transaction,FL,5541,33,68,19693.00,40156.00,70128.00,738,3,Visa,Debit,YES,2,15878.00,8,2006,10,No,Service Stations,0.004033,0.001595,11.500000,14,False,train
20777954,2018-02-06 16:48:00,16,2,False,2,18.44,Chip Transaction,CA,5912,49,65,18619.00,37963.00,102716.00,772,4,Mastercard,Debit,YES,2,18320.00,4,2010,8,No,Drug Stores and Pharmacies,0.001007,0.000486,7.833333,78,False,train
20777955,2018-02-06 16:48:00,16,2,False,2,513.55,Swipe Transaction,NY,7802,38,64,35544.00,72470.00,133421.00,711,2,Mastercard,Debit,NO,2,42537.00,9,2010,8,No,"Recreational Sports, Clubs",0.012073,0.007086,7.416666,30,False,train
20777956,2018-02-06 16:48:00,16,2,False,2,39.73,Swipe Transaction,NC,5499,49,72,18316.00,37346.00,64030.00,680,5,Mastercard,Debit,YES,1,17957.00,6,2014,4,No,Miscellaneous Food Stores,0.002213,0.001064,3.666666,30,False,train
20777957,2018-02-06 16:49:00,16,2,False,2,1.78,Chip Transaction,FL,5499,57,66,27255.00,55571.00,93460.00,636,3,Mastercard,Credit,YES,3,9200.00,5,2006,9,No,Miscellaneous Food Stores,0.000193,0.000032,11.750000,41,False,train
20777959,2018-02-06 16:49:00,16,2,False,2,11.46,Chip Transaction,CA,5300,53,74,30307.00,61793.00,686.00,767,4,Visa,Debit,YES,2,38120.00,6,2007,7,No,Wholesale Clubs,0.000301,0.000185,10.666666,31,False,train
20777960,2018-02-06 16:50:00,16,2,False,2,44.16,Chip Transaction,PA,5812,55,67,24259.00,49467.00,77465.00,697,5,Visa,Credit,YES,1,18100.00,8,2005,10,No,Eating Places and Restaurants,0.002440,0.000893,12.500000,32,False,train
20777961,2018-02-06 16:50:00,16,2,False,2,54.02,Online Transaction,,4784,78,69,46827.00,104692.00,6955.00,704,2,Mastercard,Debit,NO,2,18050.00,3,2003,8,No,Tolls and Bridge Fees,0.002993,0.000516,14.916666,44,False,train
20777962,2018-02-06 16:50:00,16,2,False,2,26.53,Online Transaction,,4784,46,70,18899.00,38539.00,0.00,850,3,Mastercard,Credit,YES,1,13200.00,1,2007,3,No,Tolls and Bridge Fees,0.002010,0.000688,11.083333,67,False,train
20777963,2018-02-06 16:50:00,16,2,False,2,48.50,Chip Transaction,TX,7538,44,66,21956.00,44768.00,59862.00,728,3,Mastercard,Debit,YES,2,13016.00,8,2007,3,No,Automotive Service Shops,0.003726,0.001083,10.500000,82,False,train
20777966,2018-02-06 16:51:00,16,2,False,2,53.00,Chip Transaction,FL,5541,33,68,19693.00,40156.00,70128.00,738,3,Visa,Debit,YES,2,15878.00,8,2006,10,No,Service Stations,0.003338,0.001320,11.500000,14,False,train
